epoch,total_loss,pde_loss,obstacle_loss,bc_loss,lr
134,2819.712646484375,2615.47119140625,31.147937774658203,48.50173568725586,0.001
135,2223.296142578125,2042.7137451171875,32.07746124267578,20.195037841796875,0.001
136,1992.55126953125,1769.4666748046875,32.76242446899414,59.2724609375,0.001
137,2119.498291015625,1925.4334716796875,31.528724670410156,36.42123031616211,0.001
138,2083.28564453125,1899.84130859375,31.508060455322266,25.904077529907227,0.001
139,2019.177001953125,1798.569580078125,32.09667205810547,60.123985290527344,0.001
140,1916.218994140625,1737.877197265625,31.606760025024414,20.3079776763916,0.001
141,1746.1490478515625,1576.052490234375,32.80290985107422,6.081993579864502,0.001
142,2036.8568115234375,1840.265869140625,31.942306518554688,36.87935256958008,0.001
143,2095.663818359375,1898.9923095703125,31.409379959106445,39.624427795410156,0.001
144,2054.882080078125,1884.58349609375,31.788211822509766,11.357586860656738,0.001
145,1742.7540283203125,1534.99072265625,31.274389266967773,51.39136505126953,0.001
146,1842.677734375,1667.22802734375,32.01769256591797,15.361166954040527,0.001
147,1757.2938232421875,1551.3128662109375,32.89444351196289,41.50878143310547,0.001
148,1882.2593994140625,1691.19775390625,32.252994537353516,29.79657554626465,0.001
149,1825.3040771484375,1654.923828125,32.0571174621582,10.094614028930664,0.001
150,1454.0423583984375,1254.8818359375,32.20473861694336,38.136844635009766,0.001
151,1872.407958984375,1710.23583984375,32.4344367980957,0.0,0.001
152,1792.8599853515625,1621.15234375,32.16827392578125,10.866332054138184,0.001
153,1645.5809326171875,1431.580078125,33.068992614746094,48.65593719482422,0.001
154,1908.973876953125,1705.10791015625,31.603221893310547,45.84990692138672,0.001
155,1674.7974853515625,1451.0316162109375,32.93312072753906,59.1002082824707,0.001
156,1651.3853759765625,1484.524658203125,30.16128158569336,16.054309844970703,0.001
157,2209.96728515625,2009.3101806640625,32.26559829711914,39.32907485961914,0.001
158,1450.6552734375,1233.013427734375,31.15826988220215,61.85047912597656,0.001
159,1442.7080078125,1225.2841796875,32.38201141357422,55.513851165771484,0.001
160,1445.8243408203125,1257.760009765625,32.14472579956055,27.34067726135254,0.001
161,1527.474609375,1349.1177978515625,30.33251953125,26.694225311279297,0.001
162,2103.73095703125,1887.1240234375,31.947383880615234,56.86988067626953,0.001
163,1614.47607421875,1427.22314453125,32.01905822753906,27.15753173828125,0.001
164,1364.3262939453125,1202.97119140625,31.139123916625977,5.659512519836426,0.001
165,1498.2374267578125,1309.9034423828125,31.73369026184082,29.665502548217773,0.001
166,1590.3338623046875,1432.4947509765625,31.217660903930664,1.7508171796798706,0.001
167,2345.11767578125,2127.8359375,31.307037353515625,60.74665451049805,0.001
168,1489.7918701171875,1308.4234619140625,30.58957290649414,28.42047882080078,0.001
169,1504.355712890625,1328.06494140625,31.57491683959961,18.416105270385742,0.001
170,1389.4659423828125,1187.1873779296875,32.08198928833008,41.86861801147461,0.001
171,1179.3092041015625,993.3388671875,32.23192596435547,24.810693740844727,0.001
172,1116.854736328125,948.546142578125,33.130638122558594,2.655433177947998,0.001
173,1289.55029296875,1110.2734375,32.04037857055664,19.07493782043457,0.001
174,1169.560791015625,989.3080444335938,31.37143325805664,23.395580291748047,0.001
175,1432.0341796875,1240.849609375,31.82245635986328,32.07228088378906,0.001
176,1308.888671875,1095.114501953125,31.987096786499023,53.83864974975586,0.001
177,1197.0587158203125,1020.1111450195312,31.246849060058594,20.713281631469727,0.001
178,2920.40771484375,2730.15087890625,31.44803810119629,33.01655578613281,0.001
179,1140.318359375,956.64501953125,31.45615005493164,26.392547607421875,0.001
180,1262.2537841796875,1080.619873046875,31.16991424560547,25.784313201904297,0.001
181,1156.564453125,976.4075927734375,31.58363914489746,22.238637924194336,0.001
182,1478.8922119140625,1316.990478515625,30.87160301208496,7.543744087219238,0.001
183,1368.9832763671875,1150.8619384765625,31.778751373291016,59.227508544921875,0.001
184,1640.8560791015625,1442.000732421875,32.01946258544922,38.75809097290039,0.001
185,1214.4761962890625,1046.0570068359375,31.434499740600586,11.246711730957031,0.001
186,1068.89013671875,872.3072509765625,32.93549346923828,31.90534782409668,0.001
187,1067.19287109375,864.5194702148438,32.8548583984375,38.39916229248047,0.001
188,1031.91064453125,853.2194213867188,33.1978645324707,12.701899528503418,0.001
189,1491.600341796875,1293.360595703125,32.00323486328125,38.22369384765625,0.001
190,981.9920043945312,758.3363037109375,33.50714874267578,56.11994171142578,0.001
191,1105.539794921875,938.785400390625,32.58306121826172,3.8391518592834473,0.001
192,1567.7965087890625,1368.5389404296875,32.352596282958984,37.49462890625,0.001
193,1116.9171142578125,943.6912841796875,31.47854995727539,15.833102226257324,0.001
194,1040.90087890625,819.732177734375,31.619230270385742,63.07258987426758,0.001
195,1143.6278076171875,956.0781860351562,31.730438232421875,28.89747428894043,0.001
196,1030.9205322265625,855.8684692382812,31.49342918395996,17.584854125976562,0.001
197,1467.5941162109375,1277.8441162109375,31.404918670654297,32.725521087646484,0.001
198,916.08837890625,735.9255981445312,32.755916595458984,16.383188247680664,0.001
199,1109.3565673828125,938.2711791992188,32.54907989501953,8.339954376220703,0.001
200,3331.00537109375,3143.9423828125,32.843379974365234,22.846181869506836,0.001
201,1016.7998657226562,863.2089233398438,30.71818733215332,0.0,0.001
202,3210.875732421875,3011.029541015625,31.494434356689453,42.37394332885742,0.001
203,2793.8349609375,2591.28369140625,30.659137725830078,49.255653381347656,0.001
204,1907.198486328125,1721.1451416015625,32.42803955078125,23.91304588317871,0.001
205,2454.296142578125,2244.595703125,32.150917053222656,48.94573974609375,0.001
206,3290.642822265625,3098.60791015625,33.159698486328125,26.236356735229492,0.001
207,2699.683837890625,2494.236328125,31.800277709960938,46.44610595703125,0.001
208,1414.3475341796875,1201.4373779296875,32.68838882446289,49.46820831298828,0.001
209,3755.837158203125,3580.455078125,31.032310485839844,20.220386505126953,0.001
210,1051.86376953125,858.055908203125,32.228179931640625,32.66694259643555,0.001
211,924.7262573242188,722.8031616210938,33.150909423828125,36.16853332519531,0.001
212,1382.28125,1197.1939697265625,32.90419387817383,20.56622314453125,0.001
213,1292.167724609375,1068.565673828125,32.22492599487305,62.47747039794922,0.001
214,1110.96728515625,915.8702392578125,32.73088073730469,31.442649841308594,0.001
215,1493.6474609375,1278.7728271484375,32.515567779541016,52.2967529296875,0.001
216,1152.108642578125,972.432373046875,32.45478820800781,17.402297973632812,0.001
217,1122.6103515625,912.6912231445312,30.67230987548828,56.55764389038086,0.001
218,1401.712158203125,1185.89990234375,32.336483001708984,54.12983322143555,0.001
219,1054.7086181640625,861.1964721679688,33.39725112915039,26.52593421936035,0.001
220,891.0496826171875,728.3207397460938,31.99247932434082,2.766510009765625,0.001
221,745.911865234375,574.0316772460938,33.730384826660156,3.228264570236206,0.001
222,1651.8585205078125,1476.5550537109375,32.00352478027344,15.285870552062988,0.001
223,1117.0479736328125,926.5532836914062,31.089866638183594,35.04533767700195,0.001
224,1160.5794677734375,999.0357666015625,31.600605010986328,3.5407071113586426,0.001
225,944.2838745117188,740.4598388671875,32.80729675292969,39.78752136230469,0.001
226,1365.6968994140625,1179.40966796875,31.55510902404785,28.511777877807617,0.001
227,1391.49560546875,1189.6019287109375,33.17378234863281,36.02479934692383,0.001
228,1198.7041015625,1008.8310546875,31.28804588317871,33.43280029296875,0.001
229,1644.4014892578125,1467.2889404296875,31.879859924316406,17.713302612304688,0.001
230,736.3933715820312,559.9888305664062,32.73714065551758,12.718801498413086,0.001
231,840.4466552734375,659.5928344726562,31.742305755615234,22.142301559448242,0.001
232,942.9866333007812,729.9302978515625,32.15962600708008,52.25822067260742,0.001
233,1151.6043701171875,940.871337890625,31.598539352416992,52.74030303955078,0.001
234,1076.5294189453125,905.6724853515625,30.58505630493164,17.93161964416504,0.001
235,991.5142211914062,774.7537841796875,31.566024780273438,58.93031311035156,0.001
236,1142.55517578125,943.78369140625,31.767852783203125,39.93220520019531,0.001
237,914.9066772460938,706.7232666015625,32.652076721191406,44.923038482666016,0.001
238,928.1256103515625,702.87109375,32.68815994262695,61.813751220703125,0.001
239,893.822509765625,684.15625,31.76278305053711,50.852352142333984,0.001
240,904.9044189453125,700.8045654296875,33.612274169921875,36.038429260253906,0.001
241,1095.51025390625,905.2949829101562,32.61341094970703,27.148239135742188,0.001
242,730.653076171875,561.425048828125,31.744140625,10.507295608520508,0.001
243,938.9141845703125,764.8570556640625,32.05698013305664,13.772226333618164,0.001
244,1035.9622802734375,825.3802490234375,31.91933250427246,50.98538589477539,0.001
245,871.4766845703125,669.781005859375,31.54911231994629,43.950111389160156,0.001
246,1273.5218505859375,1084.2860107421875,32.48484802246094,26.811677932739258,0.001
247,805.393798828125,601.98876953125,32.598167419433594,40.414161682128906,0.001
248,779.1435546875,569.7355346679688,32.6027717590332,46.394187927246094,0.001
249,902.3821411132812,690.8838500976562,30.041900634765625,61.28877639770508,0.001
250,1243.850830078125,1019.9464111328125,32.005828857421875,63.87529754638672,0.001
251,751.04443359375,595.7177734375,31.065326690673828,0.0,0.001
252,1083.6776123046875,863.846923828125,33.0401611328125,54.62983322143555,0.001
253,769.8348388671875,557.9569091796875,31.50507926940918,54.35256576538086,0.001
254,802.80859375,573.5881958007812,33.27662658691406,62.83726119995117,0.001
255,882.828857421875,717.3984375,32.09245681762695,4.9681396484375,0.001
256,788.5723266601562,573.0653686523438,33.34778594970703,48.76802062988281,0.001
257,937.6939086914062,735.1217041015625,32.500614166259766,40.06914138793945,0.001
258,736.622314453125,509.22943115234375,33.23651123046875,61.21033477783203,0.001
259,844.5870361328125,665.3897094726562,30.545135498046875,26.47168731689453,0.001
260,961.5184936523438,752.185791015625,32.694610595703125,45.859657287597656,0.001
261,752.6423950195312,568.29833984375,31.824094772338867,25.223590850830078,0.001
262,1568.5914306640625,1348.3067626953125,31.9250431060791,60.65937805175781,0.001
263,755.4539794921875,547.436279296875,32.21187973022461,46.958343505859375,0.001
264,853.6627197265625,636.9197998046875,33.39590072631836,49.7634162902832,0.001
265,1334.6949462890625,1144.511474609375,31.606769561767578,32.14961624145508,0.001
266,691.0064086914062,517.4373168945312,31.80695152282715,14.534347534179688,0.001
267,679.1754150390625,476.1120910644531,31.838577270507812,43.87044143676758,0.001
268,940.5608520507812,767.0703125,31.670948028564453,15.135775566101074,0.001
269,738.3890380859375,530.0708618164062,31.848180770874023,49.07725524902344,0.001
270,794.4218139648438,594.7489624023438,31.51984405517578,42.07368469238281,0.001
271,1042.642333984375,829.9861450195312,33.0992546081543,47.159942626953125,0.001
272,1287.3238525390625,1081.973876953125,31.655668258666992,47.07170104980469,0.001
273,907.5086059570312,714.94677734375,31.51964569091797,34.963558197021484,0.001
274,1773.2091064453125,1605.373046875,30.722885131835938,14.22170639038086,0.001
275,1049.80859375,854.7680053710938,32.12889099121094,34.39605712890625,0.001
276,1925.1510009765625,1721.189208984375,32.668025970458984,40.62173843383789,0.001
277,3225.018310546875,3057.918701171875,31.632001876831055,8.939647674560547,0.001
278,2414.941162109375,2193.83251953125,32.805572509765625,57.08078384399414,0.001
279,921.6820068359375,746.612548828125,32.459659576416016,12.771167755126953,0.001
280,1300.377685546875,1121.7169189453125,30.93033218383789,24.00916862487793,0.001
281,869.3659057617188,679.6497802734375,31.326927185058594,33.08146667480469,0.001
282,864.353271484375,684.6502685546875,31.167057037353516,23.867765426635742,0.001
283,799.8860473632812,589.6434936523438,32.148868560791016,49.498252868652344,0.001
284,3183.9208984375,3002.748046875,32.620018005371094,18.072715759277344,0.001
285,828.6333618164062,646.9480590820312,32.221153259277344,20.579504013061523,0.001
286,2022.8853759765625,1835.211181640625,32.41838073730469,25.582279205322266,0.001
287,813.7185668945312,584.5779418945312,33.15302658081055,63.375492095947266,0.001
288,686.8403930664062,503.33856201171875,31.88555335998535,24.074016571044922,0.001
289,1056.9561767578125,871.7114868164062,31.60199546813965,27.234785079956055,0.001
290,1590.6968994140625,1375.2314453125,32.906558990478516,50.932579040527344,0.001
291,790.7572631835938,592.4217529296875,34.0275993347168,28.19752311706543,0.001
292,1163.089599609375,995.444091796875,31.5621337890625,9.834891319274902,0.001
293,751.6640014648438,544.877685546875,33.46977233886719,39.437461853027344,0.001
294,768.6508178710938,589.2537231445312,31.409421920776367,22.34995460510254,0.001
295,1276.8221435546875,1081.185791015625,32.3035774230957,34.118553161621094,0.001
296,709.3258666992188,494.8980407714844,32.85707092285156,50.14247512817383,0.001
297,799.0480346679688,601.4015502929688,32.45623016357422,35.365299224853516,0.001
298,768.2779541015625,596.8760986328125,30.9353084564209,16.725370407104492,0.001
299,718.6620483398438,542.0682983398438,32.560916900634766,13.789204597473145,0.001
300,1236.29833984375,1050.8349609375,33.09965133666992,19.965072631835938,0.001
301,741.638427734375,580.3396606445312,32.25975799560547,0.0,0.001
302,956.4395751953125,756.5890502929688,31.53230094909668,42.18902587890625,0.001
303,665.7725219726562,467.5547790527344,32.13225555419922,37.556461334228516,0.001
304,695.4041137695312,470.1829833984375,32.884063720703125,60.800838470458984,0.001
305,758.2676391601562,558.6810913085938,32.89293670654297,35.12187957763672,0.001
306,759.8749389648438,568.3329467773438,31.91025733947754,31.990732192993164,0.001
307,1113.0452880859375,898.6849365234375,30.48432159423828,61.93868637084961,0.001
308,1044.4503173828125,824.0925903320312,32.33271026611328,58.69425582885742,0.001
309,640.6113891601562,441.25860595703125,31.85602569580078,40.07268524169922,0.001
310,1475.2489013671875,1251.0699462890625,32.35470962524414,62.40542221069336,0.001
311,1075.022216796875,902.1278076171875,31.599184036254883,14.898377418518066,0.001
312,836.9312133789062,661.7278442382812,32.713294982910156,11.636918067932129,0.001
313,1281.484130859375,1102.721435546875,31.157320022583008,22.976041793823242,0.001
314,779.2042846679688,597.0010375976562,31.739662170410156,23.50493621826172,0.001
315,640.7991333007812,441.12567138671875,30.944929122924805,44.948795318603516,0.001
316,934.4817504882812,721.4466552734375,31.60414695739746,55.01433181762695,0.001
317,3244.505126953125,3036.75732421875,31.723161697387695,49.13219451904297,0.001
318,715.0948486328125,534.5331420898438,30.890348434448242,26.110000610351562,0.001
319,4312.70947265625,4092.72998046875,31.61134147644043,61.92304992675781,0.001
320,1044.6090087890625,823.876953125,32.14549255371094,60.00458526611328,0.001
321,1429.42041015625,1204.9490966796875,34.04041290283203,54.269317626953125,0.001
322,3291.460693359375,3114.96875,33.35759353637695,9.703933715820312,0.001
323,588.8985595703125,402.68133544921875,33.14165496826172,20.5089111328125,0.001
324,1552.9876708984375,1356.8743896484375,32.416297912597656,34.03184127807617,0.001
325,1561.4088134765625,1394.3194580078125,32.10900115966797,6.544308662414551,0.001
326,645.5194091796875,469.97894287109375,31.93087387084961,15.886082649230957,0.001
327,921.0697021484375,720.165283203125,32.42240524291992,38.792381286621094,0.001
328,796.5724487304688,588.0322875976562,33.93608093261719,38.85975646972656,0.001
329,673.3776245117188,462.72210693359375,32.65789794921875,47.366031646728516,0.001
330,626.6025390625,448.11761474609375,32.120174407958984,17.884021759033203,0.001
331,940.4547729492188,736.56640625,31.624805450439453,45.76433181762695,0.001
332,713.1727905273438,538.838623046875,32.057247161865234,14.047921180725098,0.001
333,1874.3375244140625,1702.1070556640625,33.265621185302734,5.902315616607666,0.001
334,883.283935546875,682.3353271484375,32.12177276611328,40.33973693847656,0.001
335,2640.981689453125,2449.145263671875,32.718021392822266,28.24629020690918,0.001
336,639.7108154296875,442.731201171875,31.922548294067383,37.36686706542969,0.001
337,856.9973754882812,633.0650634765625,33.703514099121094,55.41470718383789,0.001
338,726.3562622070312,532.5147094726562,32.26167678833008,32.533145904541016,0.001
339,1331.7615966796875,1140.779052734375,32.04862976074219,30.739437103271484,0.001
340,683.7422485351562,485.88726806640625,32.57394027709961,34.98530578613281,0.001
341,3427.28515625,3267.02392578125,30.648242950439453,7.01990270614624,0.001
342,1010.4939575195312,792.2777709960938,33.02007293701172,53.11579513549805,0.001
343,1513.2772216796875,1322.1968994140625,33.18335723876953,25.1635684967041,0.001
344,2251.544189453125,2040.7864990234375,32.206520080566406,49.72502899169922,0.001
345,1441.981689453125,1255.7353515625,31.185766220092773,30.317533493041992,0.001
346,2954.4912109375,2781.273681640625,31.146760940551758,17.4835262298584,0.001
347,613.8685302734375,420.8045349121094,32.14389419555664,32.34453201293945,0.001
348,932.3043823242188,754.6779174804688,32.91530227661133,13.049992561340332,0.001
349,1743.36279296875,1565.350830078125,31.548362731933594,20.270090103149414,0.001
350,724.3230590820312,527.7083740234375,32.1428337097168,35.9005012512207,0.001
351,881.8689575195312,722.9861450195312,31.776559829711914,0.0,0.001
352,2460.313720703125,2294.57861328125,30.708450317382812,12.19278621673584,0.001
353,610.1875,396.7082824707031,33.05513381958008,48.20355224609375,0.001
354,1804.510009765625,1584.1646728515625,32.269073486328125,58.99995422363281,0.001
355,804.0870971679688,636.707275390625,32.80903244018555,3.334651231765747,0.001
356,658.7367553710938,448.85797119140625,31.69579315185547,51.39982604980469,0.001
357,735.6965942382812,533.523193359375,32.976783752441406,37.28950881958008,0.001
358,2828.408203125,2614.478515625,32.03621292114258,53.74864959716797,0.001
359,560.6585693359375,378.22869873046875,30.865516662597656,28.102294921875,0.001
360,1393.733154296875,1175.68359375,32.008358001708984,58.00776672363281,0.001
361,1201.2603759765625,999.4234619140625,32.49788284301758,39.347530364990234,0.001
362,618.8729248046875,429.01556396484375,32.33270263671875,28.193876266479492,0.001
363,1554.893798828125,1378.848388671875,31.644102096557617,17.824907302856445,0.001
364,717.311767578125,542.5127563476562,32.01165008544922,14.740729331970215,0.001
365,643.7858276367188,484.6576843261719,30.13496971130371,8.45329475402832,0.001
366,742.48583984375,563.3610229492188,33.711463928222656,10.56751823425293,0.001
367,1310.29541015625,1131.237548828125,31.455581665039062,21.779916763305664,0.001
368,589.34130859375,403.7908935546875,31.747196197509766,26.814455032348633,0.001
369,568.6168212890625,403.457763671875,31.506610870361328,7.625955104827881,0.001
370,511.7320251464844,311.3727111816406,32.708251953125,36.81805419921875,0.001
371,578.7975463867188,382.3424987792969,32.90166473388672,31.946731567382812,0.001
